,route_id,service_id,trip_id,arrival_time,departure_time,stop_sequence,stop_id,stop_name,stop_lat,stop_lon,route_long_name,route_color,geometry,color
225766,M104,MV_B3-Weekday,MV_B3-Weekday-006500_M104_101,01:05:00,01:05:00,1,403942,CONVENT AV/W 129 ST,40.814223,-73.953176,West Harlem - Times Square,B933AD,POINT (-73.953176 40.814223),#B933AD
225767,M104,MV_B3-Weekday,MV_B3-Weekday-006500_M104_101,01:06:17,01:06:17,2,403139,MORNINGSIDE AV/W 125 ST,40.811475,-73.95402,West Harlem - Times Square,B933AD,POINT (-73.95402 40.811475),#B933AD
225768,M104,MV_B3-Weekday,MV_B3-Weekday-006500_M104_101,01:07:38,01:07:38,3,403604,W 125 ST/AMSTERDAM AV,40.813693,-73.956392,West Harlem - Times Square,B933AD,POINT (-73.956392 40.813693),#B933AD
225769,M104,MV_B3-Weekday,MV_B3-Weekday-006500_M104_101,01:08:21,01:08:21,4,403763,W 125 ST/OLD BROADWAY,40.815072,-73.957587,West Harlem - Times Square,B933AD,POINT (-73.957587 40.815072),#B933AD
225770,M104,MV_B3-Weekday,MV_B3-Weekday-006500_M104_101,01:09:08,01:09:08,5,403142,BROADWAY/TIEMANN PL,40.815025,-73.959043,West Harlem - Times Square,B933AD,POINT (-73.959043 40.815025),#B933AD
225771,M104,MV_B3-Weekday,MV_B3-Weekday-006500_M104_101,01:09:47,01:09:47,6,403144,BROADWAY/LA SALLE ST,40.813736,-73.959961,West Harlem - Times Square,B933AD,POINT (-73.959961 40.813736),#B933AD
225772,M104,MV_B3-Weekday,MV_B3-Weekday-006500_M104_101,01:10:47,01:10:47,7,403145,BROADWAY/W 122 ST,40.811738,-73.961462,West Harlem - Times Square,B933AD,POINT (-73.961462 40.811738),#B933AD
225773,M104,MV_B3-Weekday,MV_B3-Weekday-006500_M104_101,01:11:46,01:11:46,8,403454,BROADWAY/W 119 ST,40.809721,-73.962868,West Harlem - Times Square,B933AD,POINT (-73.962868 40.809721),#B933AD
225774,M104,MV_B3-Weekday,MV_B3-Weekday-006500_M104_101,01:12:40,01:12:40,9,403147,BROADWAY/W 116 ST,40.807957,-73.96422,West Harlem - Times Square,B933AD,POINT (-73.96422 40.807957),#B933AD
225775,M104,MV_B3-Weekday,MV_B3-Weekday-006500_M104_101,01:13:19,01:13:19,10,403148,BROADWAY/W 114 ST,40.806645,-73.965164,West Harlem - Times Square,B933AD,POINT (-73.965164 40.806645),#B933AD
225776,M104,MV_B3-Weekday,MV_B3-Weekday-006500_M104_101,01:13:57,01:13:57,11,403149,BROADWAY/W 112 ST,40.805377,-73.966071,West Harlem - Times Square,B933AD,POINT (-73.966071 40.805377),#B933AD
225777,M104,MV_B3-Weekday,MV_B3-Weekday-006500_M104_101,01:14:35,01:14:35,12,403150,BROADWAY/CATHEDRAL PY,40.804085,-73.967018,West Harlem - Times Square,B933AD,POINT (-73.967018 40.804085),#B933AD
225778,M104,MV_B3-Weekday,MV_B3-Weekday-006500_M104_101,01:15:03,01:15:03,13,403151,BROADWAY/W 108 ST,40.803163,-73.967726,West Harlem - Times Square,B933AD,POINT (-73.967726 40.803163),#B933AD
225779,M104,MV_B3-Weekday,MV_B3-Weekday-006500_M104_101,01:16:00,01:16:00,14,403152,BROADWAY/W 106 ST,40.800986,-73.96811,West Harlem - Times Square,B933AD,POINT (-73.96811 40.800986),#B933AD
225780,M104,MV_B3-Weekday,MV_B3-Weekday-006500_M104_101,01:16:35,01:16:35,15,403153,BROADWAY/W 104 ST,40.799738,-73.968497,West Harlem - Times Square,B933AD,POINT (-73.968497 40.799738),#B933AD
225781,M104,MV_B3-Weekday,MV_B3-Weekday-006500_M104_101,01:17:14,01:17:14,16,403154,BROADWAY/W 102 ST,40.798434,-73.969289,West Harlem - Times Square,B933AD,POINT (-73.969289 40.798434),#B933AD
225782,M104,MV_B3-Weekday,MV_B3-Weekday-006500_M104_101,01:17:52,01:17:52,17,403155,BROADWAY/W 100 ST,40.79718,-73.970232,West Harlem - Times Square,B933AD,POINT (-73.970232 40.79718),#B933AD
225783,M104,MV_B3-Weekday,MV_B3-Weekday-006500_M104_101,01:19:00,01:19:00,18,405249,BROADWAY/W 97 ST,40.794932,-73.971848,West Harlem - Times Square,B933AD,POINT (-73.971848 40.794932),#B933AD
225784,M104,MV_B3-Weekday,MV_B3-Weekday-006500_M104_101,01:19:55,01:19:55,19,403158,BROADWAY/W 94 ST,40.793162,-73.973094,West Harlem - Times Square,B933AD,POINT (-73.973094 40.793162),#B933AD
225785,M104,MV_B3-Weekday,MV_B3-Weekday-006500_M104_101,01:20:35,01:20:35,20,403159,BROADWAY/W 92 ST,40.791906,-73.974012,West Harlem - Times Square,B933AD,POINT (-73.974012 40.791906),#B933AD
225786,M104,MV_B3-Weekday,MV_B3-Weekday-006500_M104_101,01:21:32,01:21:32,21,405541,BROADWAY/W 89 ST,40.790087,-73.975267,West Harlem - Times Square,B933AD,POINT (-73.975267 40.790087),#B933AD
225787,M104,MV_B3-Weekday,MV_B3-Weekday-006500_M104_101,01:22:37,01:22:37,22,403162,BROADWAY/W 86 ST,40.788066,-73.976942,West Harlem - Times Square,B933AD,POINT (-73.976942 40.788066),#B933AD
225788,M104,MV_B3-Weekday,MV_B3-Weekday-006500_M104_101,01:23:18,01:23:18,23,403163,BROADWAY/W 84 ST,40.78682,-73.977979,West Harlem - Times Square,B933AD,POINT (-73.977979 40.78682),#B933AD
225789,M104,MV_B3-Weekday,MV_B3-Weekday-006500_M104_101,01:23:57,01:23:57,24,403164,BROADWAY/W 82 ST,40.785596,-73.9789,West Harlem - Times Square,B933AD,POINT (-73.9789 40.785596),#B933AD
225790,M104,MV_B3-Weekday,MV_B3-Weekday-006500_M104_101,01:25:00,01:25:00,25,403165,BROADWAY/W 79 ST,40.783599,-73.980392,West Harlem - Times Square,B933AD,POINT (-73.980392 40.783599),#B933AD
225791,M104,MV_B3-Weekday,MV_B3-Weekday-006500_M104_101,01:25:57,01:25:57,26,403166,BROADWAY/W 76 ST,40.781642,-73.981411,West Harlem - Times Square,B933AD,POINT (-73.981411 40.781642),#B933AD
225792,M104,MV_B3-Weekday,MV_B3-Weekday-006500_M104_101,01:26:39,01:26:39,27,403167,BROADWAY/W 74 ST,40.780165,-73.981863,West Harlem - Times Square,B933AD,POINT (-73.981863 40.780165),#B933AD
225793,M104,MV_B3-Weekday,MV_B3-Weekday-006500_M104_101,01:27:20,01:27:20,28,403168,BROADWAY/W 72 ST,40.778655,-73.982115,West Harlem - Times Square,B933AD,POINT (-73.982115 40.778655),#B933AD
225794,M104,MV_B3-Weekday,MV_B3-Weekday-006500_M104_101,01:28:12,01:28:12,29,403169,BROADWAY/W 70 ST,40.776767,-73.982304,West Harlem - Times Square,B933AD,POINT (-73.982304 40.776767),#B933AD
225795,M104,MV_B3-Weekday,MV_B3-Weekday-006500_M104_101,01:28:49,01:28:49,30,400856,BROADWAY/W 68 ST,40.775414,-73.982417,West Harlem - Times Square,B933AD,POINT (-73.982417 40.775414),#B933AD
225796,M104,MV_B3-Weekday,MV_B3-Weekday-006500_M104_101,01:29:47,01:29:47,31,403171,BROADWAY/W 65 ST,40.773284,-73.982406,West Harlem - Times Square,B933AD,POINT (-73.982406 40.773284),#B933AD
225797,M104,MV_B3-Weekday,MV_B3-Weekday-006500_M104_101,01:31:00,01:31:00,32,404138,BROADWAY/W 63 ST,40.770614,-73.98227,West Harlem - Times Square,B933AD,POINT (-73.98227 40.770614),#B933AD
225798,M104,MV_B3-Weekday,MV_B3-Weekday-006500_M104_101,01:31:26,01:31:26,33,400860,BROADWAY/W 61 ST,40.76947,-73.982326,West Harlem - Times Square,B933AD,POINT (-73.982326 40.76947),#B933AD
225799,M104,MV_B3-Weekday,MV_B3-Weekday-006500_M104_101,01:32:00,01:32:00,34,903233,COL circle- does not stop,40.768057,-73.982525,West Harlem - Times Square,B933AD,POINT (-73.982525 40.768057),#B933AD
225800,M104,MV_B3-Weekday,MV_B3-Weekday-006500_M104_101,01:32:08,01:32:08,35,400861,COLUMBUS CIR/8 AV,40.767676,-73.982261,West Harlem - Times Square,B933AD,POINT (-73.982261 40.767676),#B933AD
225801,M104,MV_B3-Weekday,MV_B3-Weekday-006500_M104_101,01:33:20,01:33:20,36,903169,central park south/7 Av (does not stop),40.766677,-73.979519,West Harlem - Times Square,B933AD,POINT (-73.979519 40.766677),#B933AD
225802,M104,MV_B3-Weekday,MV_B3-Weekday-006500_M104_101,01:33:33,01:33:33,37,400948,7 AV/WEST 58 ST,40.766137,-73.979694,West Harlem - Times Square,B933AD,POINT (-73.979694 40.766137),#B933AD
225803,M104,MV_B3-Weekday,MV_B3-Weekday-006500_M104_101,01:34:03,01:34:03,38,404050,7 AV/W 56 ST,40.764984,-73.980553,West Harlem - Times Square,B933AD,POINT (-73.980553 40.764984),#B933AD
225804,M104,MV_B3-Weekday,MV_B3-Weekday-006500_M104_101,01:34:35,01:34:35,39,400950,7 AV/W 54 ST,40.763718,-73.981405,West Harlem - Times Square,B933AD,POINT (-73.981405 40.763718),#B933AD
225805,M104,MV_B3-Weekday,MV_B3-Weekday-006500_M104_101,01:35:00,01:35:00,40,400951,7 AV/W 53 ST,40.762793,-73.982131,West Harlem - Times Square,B933AD,POINT (-73.982131 40.762793),#B933AD
225806,M104,MV_B3-Weekday,MV_B3-Weekday-006500_M104_101,01:35:50,01:35:50,41,403797,7 AV/W 50 ST,40.760853,-73.983568,West Harlem - Times Square,B933AD,POINT (-73.983568 40.760853),#B933AD
225807,M104,MV_B3-Weekday,MV_B3-Weekday-006500_M104_101,01:37:24,01:37:24,42,405297,7 AV/W 44 ST,40.757255,-73.986211,West Harlem - Times Square,B933AD,POINT (-73.986211 40.757255),#B933AD
225808,M104,MV_B3-Weekday,MV_B3-Weekday-006500_M104_101,01:38:09,01:38:09,43,404153,7 AV/W 41 ST,40.755484,-73.987378,West Harlem - Times Square,B933AD,POINT (-73.987378 40.755484),#B933AD
225809,M104,MV_B3-Weekday,MV_B3-Weekday-006500_M104_101,01:39:00,01:39:00,44,803144,W 41 ST/8 AV,40.756408,-73.989815,West Harlem - Times Square,B933AD,POINT (-73.989815 40.756408),#B933AD
234194,M11,MV_B3-Weekday,MV_B3-Weekday-036000_M11_601,06:00:00,06:00:00,1,401393,BETHUNE ST/GREENWICH ST,40.736989,-74.006358,Riverbank Park & Harlem - West Village,FAA61A,POINT (-74.006358 40.736989),#FAA61A
234195,M11,MV_B3-Weekday,MV_B3-Weekday-036000_M11_601,06:00:49,06:00:49,2,405120,GREENWICH ST/HORATIO ST,40.738674,-74.006416,Riverbank Park & Harlem - West Village,FAA61A,POINT (-74.006416 40.738674),#FAA61A
234196,M11,MV_B3-Weekday,MV_B3-Weekday-036000_M11_601,06:02:00,06:02:00,3,405265,W 14 ST/9 AV,40.741148,-74.005521,Riverbank Park & Harlem - West Village,FAA61A,POINT (-74.005521 40.741148),#FAA61A
234197,M11,MV_B3-Weekday,MV_B3-Weekday-036000_M11_601,06:03:31,06:03:31,4,405152, W 14 St/10 AV,40.742056,-74.007914,Riverbank Park & Harlem - West Village,FAA61A,POINT (-74.007914 40.742056),#FAA61A
234198,M11,MV_B3-Weekday,MV_B3-Weekday-036000_M11_601,06:05:00,06:05:00,5,405151,10 AV/WEST 16 ST,40.743645,-74.007041,Riverbank Park & Harlem - West Village,FAA61A,POINT (-74.007041 40.743645),#FAA61A
234199,M11,MV_B3-Weekday,MV_B3-Weekday-036000_M11_601,06:05:50,06:05:50,6,404161,10 AV/W 19 ST,40.745426,-74.005684,Riverbank Park & Harlem - West Village,FAA61A,POINT (-74.005684 40.745426),#FAA61A
234200,M11,MV_B3-Weekday,MV_B3-Weekday-036000_M11_601,06:06:23,06:06:23,7,401398,10 AV/W 21 ST,40.746615,-74.004825,Riverbank Park & Harlem - West Village,FAA61A,POINT (-74.004825 40.746615),#FAA61A
234201,M11,MV_B3-Weekday,MV_B3-Weekday-036000_M11_601,06:07:00,06:07:00,8,403802,10 AV/W 23 ST,40.747927,-74.003847,Riverbank Park & Harlem - West Village,FAA61A,POINT (-74.003847 40.747927),#FAA61A
234202,M11,MV_B3-Weekday,MV_B3-Weekday-036000_M11_601,06:07:46,06:07:46,9,401400,10 AV/W 25 ST,40.749222,-74.002905,Riverbank Park & Harlem - West Village,FAA61A,POINT (-74.002905 40.749222),#FAA61A
234203,M11,MV_B3-Weekday,MV_B3-Weekday-036000_M11_601,06:08:15,06:08:15,10,401401,10 AV/W 27 ST,40.750041,-74.002353,Riverbank Park & Harlem - West Village,FAA61A,POINT (-74.002353 40.750041),#FAA61A
234204,M11,MV_B3-Weekday,MV_B3-Weekday-036000_M11_601,06:09:39,06:09:39,11,401402,10 AV/W 30 ST,40.752373,-74.000606,Riverbank Park & Harlem - West Village,FAA61A,POINT (-74.000606 40.752373),#FAA61A
234205,M11,MV_B3-Weekday,MV_B3-Weekday-036000_M11_601,06:11:00,06:11:00,12,903267,10 AV/W 34 ST,40.75468,-73.999023,Riverbank Park & Harlem - West Village,FAA61A,POINT (-73.999023 40.75468),#FAA61A
234206,M11,MV_B3-Weekday,MV_B3-Weekday-036000_M11_601,06:12:12,06:12:12,13,404279,10 AV/W 37 ST,40.756715,-73.997444,Riverbank Park & Harlem - West Village,FAA61A,POINT (-73.997444 40.756715),#FAA61A
234207,M11,MV_B3-Weekday,MV_B3-Weekday-036000_M11_601,06:13:02,06:13:02,14,803217,10 AV/W 40 ST,40.758178,-73.996455,Riverbank Park & Harlem - West Village,FAA61A,POINT (-73.996455 40.758178),#FAA61A
234208,M11,MV_B3-Weekday,MV_B3-Weekday-036000_M11_601,06:14:00,06:14:00,15,401407,10 AV/W 42 ST,40.759847,-73.995181,Riverbank Park & Harlem - West Village,FAA61A,POINT (-73.995181 40.759847),#FAA61A
234209,M11,MV_B3-Weekday,MV_B3-Weekday-036000_M11_601,06:15:12,06:15:12,16,401408,10 AV/W 45 ST,40.761749,-73.993798,Riverbank Park & Harlem - West Village,FAA61A,POINT (-73.993798 40.761749),#FAA61A
234210,M11,MV_B3-Weekday,MV_B3-Weekday-036000_M11_601,06:16:01,06:16:01,17,401409,10 AV/W 47 ST,40.763025,-73.992874,Riverbank Park & Harlem - West Village,FAA61A,POINT (-73.992874 40.763025),#FAA61A
234211,M11,MV_B3-Weekday,MV_B3-Weekday-036000_M11_601,06:16:48,06:16:48,18,401410,10 AV/W 49 ST,40.764272,-73.991957,Riverbank Park & Harlem - West Village,FAA61A,POINT (-73.991957 40.764272),#FAA61A
234212,M11,MV_B3-Weekday,MV_B3-Weekday-036000_M11_601,06:18:10,06:18:10,19,401411,10 AV/W 53 ST,40.766418,-73.990397,Riverbank Park & Harlem - West Village,FAA61A,POINT (-73.990397 40.766418),#FAA61A
234213,M11,MV_B3-Weekday,MV_B3-Weekday-036000_M11_601,06:19:10,06:19:10,20,401412,10 AV/W 55 ST,40.768029,-73.989275,Riverbank Park & Harlem - West Village,FAA61A,POINT (-73.989275 40.768029),#FAA61A
234214,M11,MV_B3-Weekday,MV_B3-Weekday-036000_M11_601,06:19:45,06:19:45,21,401413,10 AV/W 57 ST,40.768926,-73.988563,Riverbank Park & Harlem - West Village,FAA61A,POINT (-73.988563 40.768926),#FAA61A
234215,M11,MV_B3-Weekday,MV_B3-Weekday-036000_M11_601,06:20:50,06:20:50,22,401414,AMSTERDAM AV/W 59 ST,40.770631,-73.987328,Riverbank Park & Harlem - West Village,FAA61A,POINT (-73.987328 40.770631),#FAA61A
234216,M11,MV_B3-Weekday,MV_B3-Weekday-036000_M11_601,06:22:06,06:22:06,23,401416,AMSTERDAM AV/W 62 ST,40.772642,-73.985836,Riverbank Park & Harlem - West Village,FAA61A,POINT (-73.985836 40.772642),#FAA61A
234217,M11,MV_B3-Weekday,MV_B3-Weekday-036000_M11_601,06:23:11,06:23:11,24,401417,AMSTERDAM AV/W 65 ST,40.774341,-73.984619,Riverbank Park & Harlem - West Village,FAA61A,POINT (-73.984619 40.774341),#FAA61A
234218,M11,MV_B3-Weekday,MV_B3-Weekday-036000_M11_601,06:24:00,06:24:00,25,403472,AMSTERDAM AV/W 67 ST,40.775639,-73.98367,Riverbank Park & Harlem - West Village,FAA61A,POINT (-73.98367 40.775639),#FAA61A
234219,M11,MV_B3-Weekday,MV_B3-Weekday-036000_M11_601,06:24:47,06:24:47,26,403555,AMSTERDAM AV/W 69 ST,40.776913,-73.982741,Riverbank Park & Harlem - West Village,FAA61A,POINT (-73.982741 40.776913),#FAA61A
234220,M11,MV_B3-Weekday,MV_B3-Weekday-036000_M11_601,06:26:00,06:26:00,27,401021,AMSTERDAM AV/W 72 ST,40.778924,-73.981271,Riverbank Park & Harlem - West Village,FAA61A,POINT (-73.981271 40.778924),#FAA61A
234221,M11,MV_B3-Weekday,MV_B3-Weekday-036000_M11_601,06:26:48,06:26:48,28,401022,AMSTERDAM AV/W 75 ST,40.780222,-73.980314,Riverbank Park & Harlem - West Village,FAA61A,POINT (-73.980314 40.780222),#FAA61A
234222,M11,MV_B3-Weekday,MV_B3-Weekday-036000_M11_601,06:27:55,06:27:55,29,401023,AMSTERDAM AV/W 77 ST,40.782056,-73.978988,Riverbank Park & Harlem - West Village,FAA61A,POINT (-73.978988 40.782056),#FAA61A
234223,M11,MV_B3-Weekday,MV_B3-Weekday-036000_M11_601,06:28:40,06:28:40,30,401024,AMSTERDAM AV/W 79 ST,40.78328,-73.978085,Riverbank Park & Harlem - West Village,FAA61A,POINT (-73.978085 40.78328),#FAA61A
234224,M11,MV_B3-Weekday,MV_B3-Weekday-036000_M11_601,06:29:32,06:29:32,31,401025,AMSTERDAM AV/W 81 ST,40.784688,-73.97707,Riverbank Park & Harlem - West Village,FAA61A,POINT (-73.97707 40.784688),#FAA61A
234225,M11,MV_B3-Weekday,MV_B3-Weekday-036000_M11_601,06:30:19,06:30:19,32,401026,AMSTERDAM AV/W 83 ST,40.785955,-73.976152,Riverbank Park & Harlem - West Village,FAA61A,POINT (-73.976152 40.785955),#FAA61A
234226,M11,MV_B3-Weekday,MV_B3-Weekday-036000_M11_601,06:31:32,06:31:32,33,401027,AMSTERDAM AV/W 86 ST,40.787953,-73.974696,Riverbank Park & Harlem - West Village,FAA61A,POINT (-73.974696 40.787953),#FAA61A
234227,M11,MV_B3-Weekday,MV_B3-Weekday-036000_M11_601,06:32:29,06:32:29,34,404320,AMSTERDAM AV/W 89 ST,40.78949,-73.973569,Riverbank Park & Harlem - West Village,FAA61A,POINT (-73.973569 40.78949),#FAA61A
234228,M11,MV_B3-Weekday,MV_B3-Weekday-036000_M11_601,06:33:27,06:33:27,35,401029,AMSTERDAM AV/W 91 ST,40.791085,-73.972405,Riverbank Park & Harlem - West Village,FAA61A,POINT (-73.972405 40.791085),#FAA61A
234229,M11,MV_B3-Weekday,MV_B3-Weekday-036000_M11_601,06:34:14,06:34:14,36,401030,AMSTERDAM AV/W 93 ST,40.792344,-73.97148,Riverbank Park & Harlem - West Village,FAA61A,POINT (-73.97148 40.792344),#FAA61A
234230,M11,MV_B3-Weekday,MV_B3-Weekday-036000_M11_601,06:35:26,06:35:26,37,401031,AMSTERDAM AV/W 96 ST,40.794323,-73.970039,Riverbank Park & Harlem - West Village,FAA61A,POINT (-73.970039 40.794323),#FAA61A
234231,M11,MV_B3-Weekday,MV_B3-Weekday-036000_M11_601,06:36:13,06:36:13,38,401032,AMSTERDAM AV/W 98 ST,40.795601,-73.969106,Riverbank Park & Harlem - West Village,FAA61A,POINT (-73.969106 40.795601),#FAA61A
234232,M11,MV_B3-Weekday,MV_B3-Weekday-036000_M11_601,06:37:00,06:37:00,39,401033,AMSTERDAM AV/W 100 ST,40.796869,-73.968181,Riverbank Park & Harlem - West Village,FAA61A,POINT (-73.968181 40.796869),#FAA61A
234233,M11,MV_B3-Weekday,MV_B3-Weekday-036000_M11_601,06:37:47,06:37:47,40,401034,AMSTERDAM AV/W 102 ST,40.798005,-73.967398,Riverbank Park & Harlem - West Village,FAA61A,POINT (-73.967398 40.798005),#FAA61A
234234,M11,MV_B3-Weekday,MV_B3-Weekday-036000_M11_601,06:38:46,06:38:46,41,401035,AMSTERDAM AV/W 104 ST,40.799391,-73.966341,Riverbank Park & Harlem - West Village,FAA61A,POINT (-73.966341 40.799391),#FAA61A
234235,M11,MV_B3-Weekday,MV_B3-Weekday-036000_M11_601,06:39:41,06:39:41,42,401435,AMSTERDAM AV/W 106 ST,40.800697,-73.965394,Riverbank Park & Harlem - West Village,FAA61A,POINT (-73.965394 40.800697),#FAA61A
234236,M11,MV_B3-Weekday,MV_B3-Weekday-036000_M11_601,06:41:00,06:41:00,43,401436,AMSTERDAM AV/W 109 ST,40.802566,-73.964024,Riverbank Park & Harlem - West Village,FAA61A,POINT (-73.964024 40.802566),#FAA61A
234237,M11,MV_B3-Weekday,MV_B3-Weekday-036000_M11_601,06:42:46,06:42:46,44,401438,AMSTERDAM AV/W 112 ST,40.804556,-73.962579,Riverbank Park & Harlem - West Village,FAA61A,POINT (-73.962579 40.804556),#FAA61A
234238,M11,MV_B3-Weekday,MV_B3-Weekday-036000_M11_601,06:43:48,06:43:48,45,403886,AMSTERDAM AV/W 114 ST,40.805727,-73.961715,Riverbank Park & Harlem - West Village,FAA61A,POINT (-73.961715 40.805727),#FAA61A
234239,M11,MV_B3-Weekday,MV_B3-Weekday-036000_M11_601,06:45:01,06:45:01,46,401440,AMSTERDAM AV/W 116 ST,40.807099,-73.960724,Riverbank Park & Harlem - West Village,FAA61A,POINT (-73.960724 40.807099),#FAA61A
234240,M11,MV_B3-Weekday,MV_B3-Weekday-036000_M11_601,06:46:08,06:46:08,47,401441,AMSTERDAM AV/W 118 ST,40.808353,-73.959809,Riverbank Park & Harlem - West Village,FAA61A,POINT (-73.959809 40.808353),#FAA61A
234241,M11,MV_B3-Weekday,MV_B3-Weekday-036000_M11_601,06:47:13,06:47:13,48,401442,AMSTERDAM AV/W 120 ST,40.809585,-73.958906,Riverbank Park & Harlem - West Village,FAA61A,POINT (-73.958906 40.809585),#FAA61A
234242,M11,MV_B3-Weekday,MV_B3-Weekday-036000_M11_601,06:49:37,06:49:37,49,401443,AMSTERDAM AV/W 123 ST,40.812268,-73.956884,Riverbank Park & Harlem - West Village,FAA61A,POINT (-73.956884 40.812268),#FAA61A
234243,M11,MV_B3-Weekday,MV_B3-Weekday-036000_M11_601,06:50:02,06:50:02,50,403292,AMSTERDAM AV/LA SALLE ST,40.812755,-73.956592,Riverbank Park & Harlem - West Village,FAA61A,POINT (-73.956592 40.812755),#FAA61A
234244,M11,MV_B3-Weekday,MV_B3-Weekday-036000_M11_601,06:50:54,06:50:54,51,401444,AMSTERDAM AV/W 125 ST,40.813745,-73.955868,Riverbank Park & Harlem - West Village,FAA61A,POINT (-73.955868 40.813745),#FAA61A
234245,M11,MV_B3-Weekday,MV_B3-Weekday-036000_M11_601,06:52:00,06:52:00,52,401446,AMSTERDAM AV/W 129 ST,40.814996,-73.955014,Riverbank Park & Harlem - West Village,FAA61A,POINT (-73.955014 40.814996),#FAA61A
234246,M11,MV_B3-Weekday,MV_B3-Weekday-036000_M11_601,06:53:02,06:53:02,53,401447,AMSTERDAM AV/W 131 ST,40.816685,-73.953761,Riverbank Park & Harlem - West Village,FAA61A,POINT (-73.953761 40.816685),#FAA61A
234247,M11,MV_B3-Weekday,MV_B3-Weekday-036000_M11_601,06:54:35,06:54:35,54,403757,W 135 ST/AMSTERDAM AV,40.819159,-73.95262,Riverbank Park & Harlem - West Village,FAA61A,POINT (-73.95262 40.819159),#FAA61A
234248,M11,MV_B3-Weekday,MV_B3-Weekday-036000_M11_601,06:56:00,06:56:00,55,404011,W 135 ST/BROADWAY,40.82044,-73.955723,Riverbank Park & Harlem - West Village,FAA61A,POINT (-73.955723 40.82044),#FAA61A
234249,M11,MV_B3-Weekday,MV_B3-Weekday-036000_M11_601,06:56:18,06:56:18,56,404012,W 135 ST/RIVERSIDE DR,40.821025,-73.957034,Riverbank Park & Harlem - West Village,FAA61A,POINT (-73.957034 40.821025),#FAA61A
234250,M11,MV_B3-Weekday,MV_B3-Weekday-036000_M11_601,06:56:51,06:56:51,57,404013,RIVERSIDE DR/W 137 ST,40.822435,-73.955855,Riverbank Park & Harlem - West Village,FAA61A,POINT (-73.955855 40.822435),#FAA61A
234251,M11,MV_B3-Weekday,MV_B3-Weekday-036000_M11_601,06:57:08,06:57:08,58,404056,RIVERSIDE DR/W 139 ST,40.823431,-73.955324,Riverbank Park & Harlem - West Village,FAA61A,POINT (-73.955324 40.823431),#FAA61A
234252,M11,MV_B3-Weekday,MV_B3-Weekday-036000_M11_601,06:57:49,06:57:49,59,404014,RIVERSIDE DR/W 142 ST,40.825464,-73.953302,Riverbank Park & Harlem - West Village,FAA61A,POINT (-73.953302 40.825464),#FAA61A
234253,M11,MV_B3-Weekday,MV_B3-Weekday-036000_M11_601,06:58:11,06:58:11,60,404015,RIVERSIDE DR/W 144 ST,40.826652,-73.952228,Riverbank Park & Harlem - West Village,FAA61A,POINT (-73.952228 40.826652),#FAA61A
234254,M11,MV_B3-Weekday,MV_B3-Weekday-036000_M11_601,06:59:00,06:59:00,61,803194,RIVERBANK/STATE PARK,40.826815,-73.955386,Riverbank Park & Harlem - West Village,FAA61A,POINT (-73.955386 40.826815),#FAA61A
243714,M5,MV_B3-Weekday,MV_B3-Weekday-144000_M5_543,24:00:00,24:00:00,1,400808,BROADWAY/W 178 ST,40.848425,-73.937697,George Washington Bridge - 31 St & 6 Av,EE352E,POINT (-73.937697 40.848425),#EE352E
243715,M5,MV_B3-Weekday,MV_B3-Weekday-144000_M5_543,24:00:50,24:00:50,2,400809,BROADWAY/W 176 ST,40.846657,-73.938432,George Washington Bridge - 31 St & 6 Av,EE352E,POINT (-73.938432 40.846657),#EE352E
243716,M5,MV_B3-Weekday,MV_B3-Weekday-144000_M5_543,24:01:31,24:01:31,3,400810,BROADWAY/W 174 ST,40.845164,-73.938824,George Washington Bridge - 31 St & 6 Av,EE352E,POINT (-73.938824 40.845164),#EE352E
243717,M5,MV_B3-Weekday,MV_B3-Weekday-144000_M5_543,24:02:13,24:02:13,4,400811,BROADWAY/W 172 ST,40.843646,-73.939171,George Washington Bridge - 31 St & 6 Av,EE352E,POINT (-73.939171 40.843646),#EE352E
243718,M5,MV_B3-Weekday,MV_B3-Weekday-144000_M5_543,24:02:43,24:02:43,5,400812,BROADWAY/W 170 ST,40.842568,-73.939311,George Washington Bridge - 31 St & 6 Av,EE352E,POINT (-73.939311 40.842568),#EE352E
243719,M5,MV_B3-Weekday,MV_B3-Weekday-144000_M5_543,24:03:56,24:03:56,6,404918,BROADWAY/W 167 ST,40.840167,-73.940639,George Washington Bridge - 31 St & 6 Av,EE352E,POINT (-73.940639 40.840167),#EE352E
243720,M5,MV_B3-Weekday,MV_B3-Weekday-144000_M5_543,24:04:57,24:04:57,7,400814,BROADWAY/W 164 ST,40.838197,-73.942072,George Washington Bridge - 31 St & 6 Av,EE352E,POINT (-73.942072 40.838197),#EE352E
243721,M5,MV_B3-Weekday,MV_B3-Weekday-144000_M5_543,24:05:34,24:05:34,8,400815,BROADWAY/W 162 ST,40.836998,-73.942951,George Washington Bridge - 31 St & 6 Av,EE352E,POINT (-73.942951 40.836998),#EE352E
243722,M5,MV_B3-Weekday,MV_B3-Weekday-144000_M5_543,24:06:14,24:06:14,9,400816,BROADWAY/W 160 ST,40.835736,-73.943874,George Washington Bridge - 31 St & 6 Av,EE352E,POINT (-73.943874 40.835736),#EE352E
